fips,case0,case1,case2,case3,case4,case5,case6,case7,case8,case9,case10,case11,case12,case13,case14,case15,case16,case17,case18,case19,case20,case21,case22,case23,case24,case25,case26,case27,case28,case29,case30,case31,case32,case33,case34,case35,case36,case37,death0,death1,death2,death3,death4,death5,death6,death7,death8,death9,death10,death11,death12,death13,death14,death15,death16,death17,death18,death19,death20,death21,death22,death23,death24,death25,death26,death27,death28,death29,death30,death31,death32,death33,death34,death35,death36,death37,total_case,total_death
24027,180.0,171.0,157.0,178.0,245.0,239.0,182.0,286.0,267.0,189.0,277.0,38.0,81.0,147.0,156.0,247.0,273.0,257.0,239.0,231.0,152.0,162.0,188.0,201.0,169.0,122.0,183.0,174.0,175.0,177.0,216.0,302.0,470.0,609.0,621.0,758.0,817.0,580.0,3.0,3.0,6.0,4.0,4.0,9.0,14.0,9.0,6.0,7.0,8.0,7.0,5.0,6.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,9.0,10.0,10.0,7.0,10116,170
24029,5.0,5.0,6.0,51.0,13.0,22.0,36.0,10.0,22.0,15.0,7.0,1.0,3.0,4.0,4.0,14.0,10.0,7.0,4.0,3.0,12.0,7.0,10.0,17.0,7.0,8.0,5.0,12.0,6.0,12.0,8.0,9.0,15.0,29.0,36.0,65.0,50.0,71.0,0.0,0.0,1.0,2.0,1.0,6.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,621,26
24031,640.0,897.0,867.0,1079.0,1436.0,1636.0,1433.0,1711.0,1552.0,1373.0,910.0,470.0,516.0,562.0,541.0,628.0,671.0,743.0,595.0,665.0,460.0,481.0,634.0,589.0,671.0,515.0,618.0,612.0,786.0,693.0,1009.0,1176.0,1558.0,2155.0,1908.0,2748.0,3274.0,2674.0,9.0,27.0,50.0,85.0,111.0,87.0,92.0,89.0,55.0,47.0,34.0,28.0,20.0,14.0,9.0,11.0,14.0,7.0,13.0,6.0,6.0,5.0,4.0,11.0,3.0,7.0,5.0,6.0,5.0,4.0,9.0,15.0,17.0,24.0,18.0,33.0,37.0,42.0,41486,1059
80024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24033,653.0,1270.0,1237.0,1635.0,2246.0,2164.0,1826.0,2293.0,1698.0,1294.0,900.0,588.0,538.0,598.0,658.0,827.0,1007.0,1174.0,948.0,1034.0,755.0,721.0,794.0,731.0,906.0,635.0,775.0,716.0,746.0,754.0,990.0,1135.0,1806.0,2376.0,2369.0,2838.0,3242.0,3105.0,13.0,37.0,45.0,78.0,96.0,80.0,71.0,64.0,55.0,56.0,39.0,24.0,19.0,11.0,18.0,17.0,6.0,12.0,10.0,17.0,9.0,12.0,12.0,9.0,6.0,11.0,1.0,5.0,10.0,10.0,10.0,6.0,14.0,23.0,19.0,24.0,36.0,40.0,49982,1025
24035,13.0,6.0,5.0,28.0,5.0,15.0,40.0,34.0,13.0,9.0,11.0,25.0,20.0,16.0,47.0,23.0,47.0,29.0,36.0,48.0,42.0,28.0,37.0,29.0,28.0,20.0,23.0,22.0,26.0,37.0,40.0,33.0,67.0,99.0,73.0,117.0,146.0,101.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1438,27
24039,4.0,0.0,6.0,4.0,18.0,10.0,13.0,16.0,2.0,3.0,3.0,4.0,3.0,1.0,11.0,9.0,7.0,7.0,13.0,13.0,29.0,16.0,13.0,11.0,28.0,28.0,23.0,46.0,36.0,32.0,29.0,51.0,43.0,195.0,159.0,265.0,260.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,1575,15
24037,34.0,39.0,46.0,5.0,40.0,70.0,72.0,73.0,92.0,77.0,30.0,19.0,22.0,33.0,37.0,75.0,58.0,82.0,61.0,75.0,37.0,26.0,41.0,42.0,62.0,40.0,49.0,26.0,29.0,51.0,61.0,67.0,131.0,187.0,186.0,260.0,330.0,218.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,4.0,6.0,13.0,7.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,5.0,2883,80
24041,6.0,7.0,3.0,12.0,11.0,19.0,10.0,9.0,19.0,12.0,0.0,6.0,17.0,17.0,37.0,54.0,60.0,63.0,33.0,24.0,18.0,33.0,19.0,20.0,20.0,27.0,22.0,6.0,27.0,26.0,22.0,12.0,27.0,45.0,63.0,67.0,75.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1009,7
90024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,10.0,0.0,0.0,12.0,0.0,24.0,0.0,4.0,7.0,0,52
24043,29.0,43.0,44.0,38.0,71.0,40.0,67.0,66.0,58.0,89.0,25.0,32.0,82.0,11.0,25.0,53.0,91.0,103.0,40.0,110.0,90.0,81.0,90.0,96.0,153.0,143.0,87.0,115.0,121.0,118.0,147.0,199.0,398.0,554.0,607.0,774.0,789.0,903.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,6.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,1.0,4.0,7.0,11.0,13.0,12.0,22.0,6582,116
24045,8.0,25.0,105.0,104.0,210.0,106.0,243.0,58.0,84.0,32.0,35.0,29.0,19.0,29.0,43.0,46.0,52.0,59.0,37.0,66.0,52.0,96.0,96.0,120.0,125.0,80.0,97.0,134.0,130.0,114.0,120.0,117.0,178.0,263.0,265.0,242.0,249.0,266.0,1.0,0.0,0.0,3.0,6.0,5.0,5.0,2.0,8.0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,8.0,4134,72
24047,7.0,12.0,12.0,15.0,26.0,30.0,34.0,44.0,30.0,22.0,21.0,17.0,12.0,10.0,24.0,67.0,108.0,92.0,99.0,37.0,34.0,44.0,79.0,54.0,62.0,53.0,44.0,36.0,39.0,34.0,35.0,40.0,67.0,73.0,41.0,109.0,121.0,158.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,5.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,1842,42
25001,432.0,116.0,162.0,133.0,149.0,101.0,81.0,116.0,28.0,24.0,24.0,18.0,14.0,21.0,12.0,45.0,48.0,23.0,18.0,13.0,14.0,37.0,28.0,19.0,29.0,45.0,68.0,40.0,30.0,45.0,96.0,94.0,143.0,360.0,351.0,452.0,456.0,570.0,6.0,9.0,5.0,17.0,9.0,20.0,24.0,17.0,8.0,8.0,5.0,8.0,7.0,6.0,2.0,3.0,1.0,1.0,2.0,0.0,6.0,1.0,4.0,0.0,3.0,2.0,0.0,2.0,5.0,1.0,3.0,1.0,1.0,3.0,2.0,5.0,7.0,11.0,4455,215
25003,277.0,81.0,64.0,17.0,29.0,15.0,14.0,26.0,19.0,3.0,2.0,8.0,5.0,7.0,11.0,9.0,20.0,14.0,6.0,8.0,13.0,18.0,6.0,9.0,20.0,6.0,11.0,12.0,6.0,15.0,33.0,54.0,183.0,224.0,286.0,372.0,325.0,176.0,8.0,12.0,4.0,7.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,13.0,29.0,20.0,2404,117
25005,783.0,658.0,846.0,1006.0,994.0,951.0,877.0,679.0,398.0,324.0,199.0,125.0,101.0,87.0,135.0,121.0,123.0,147.0,147.0,156.0,124.0,186.0,173.0,164.0,242.0,235.0,288.0,286.0,364.0,649.0,1140.0,1168.0,1847.0,1995.0,1833.0,2759.0,3458.0,3310.0,5.0,34.0,36.0,55.0,57.0,73.0,53.0,49.0,48.0,57.0,40.0,32.0,28.0,23.0,8.0,10.0,8.0,7.0,9.0,5.0,13.0,7.0,5.0,11.0,10.0,13.0,6.0,16.0,13.0,6.0,24.0,12.0,19.0,35.0,19.0,39.0,63.0,45.0,29078,993
25007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25009,1865.0,1734.0,2192.0,2256.0,2009.0,1552.0,1119.0,898.0,627.0,484.0,328.0,209.0,194.0,178.0,196.0,212.0,227.0,333.0,437.0,328.0,330.0,325.0,283.0,327.0,379.0,615.0,733.0,708.0,787.0,1074.0,1380.0,1818.0,2446.0,2539.0,3002.0,5245.0,5681.0,5113.0,25.0,66.0,87.0,158.0,148.0,141.0,141.0,82.0,61.0,89.0,43.0,30.0,25.0,23.0,17.0,4.0,22.0,20.0,10.0,2.0,21.0,19.0,17.0,7.0,8.0,14.0,15.0,12.0,15.0,15.0,19.0,10.0,24.0,28.0,29.0,38.0,36.0,57.0,50163,1578
25011,122.0,38.0,37.0,40.0,41.0,20.0,11.0,9.0,6.0,3.0,6.0,4.0,2.0,4.0,9.0,1.0,7.0,6.0,5.0,5.0,9.0,7.0,4.0,0.0,7.0,5.0,7.0,10.0,9.0,26.0,19.0,25.0,41.0,34.0,51.0,109.0,195.0,178.0,12.0,11.0,2.0,7.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,1112,82
25013,1211.0,694.0,828.0,793.0,663.0,618.0,493.0,480.0,262.0,166.0,112.0,97.0,134.0,124.0,131.0,127.0,149.0,160.0,129.0,112.0,90.0,109.0,57.0,107.0,120.0,181.0,288.0,281.0,298.0,487.0,753.0,934.0,1544.0,1435.0,1608.0,2207.0,2258.0,2185.0,34.0,58.0,89.0,134.0,72.0,58.0,61.0,35.0,31.0,46.0,19.0,11.0,11.0,5.0,10.0,7.0,2.0,14.0,7.0,5.0,25.0,12.0,10.0,11.0,4.0,4.0,14.0,3.0,6.0,11.0,8.0,19.0,13.0,31.0,27.0,19.0,36.0,32.0,22425,994
25015,172.0,58.0,117.0,101.0,133.0,121.0,92.0,60.0,17.0,16.0,5.0,9.0,13.0,17.0,17.0,14.0,33.0,39.0,39.0,25.0,39.0,40.0,9.0,10.0,9.0,17.0,94.0,36.0,37.0,52.0,68.0,129.0,212.0,224.0,195.0,267.0,356.0,293.0,3.0,2.0,2.0,13.0,13.0,17.0,19.0,8.0,11.0,7.0,8.0,3.0,4.0,6.0,1.0,2.0,7.0,1.0,2.0,1.0,3.0,5.0,3.0,0.0,0.0,2.0,5.0,1.0,4.0,0.0,2.0,3.0,2.0,0.0,1.0,4.0,6.0,10.0,3185,181
25017,3141.0,2858.0,3769.0,3454.0,2645.0,2011.0,1438.0,1210.0,722.0,448.0,299.0,288.0,257.0,198.0,249.0,270.0,263.0,340.0,335.0,302.0,390.0,441.0,301.0,509.0,506.0,557.0,900.0,816.0,928.0,1187.0,1525.0,2029.0,3066.0,3732.0,3979.0,5947.0,6637.0,6835.0,38.0,99.0,157.0,335.0,294.0,246.0,201.0,142.0,84.0,105.0,47.0,53.0,48.0,28.0,36.0,31.0,11.0,28.0,19.0,4.0,37.0,21.0,18.0,20.0,18.0,23.0,23.0,20.0,33.0,26.0,36.0,33.0,37.0,28.0,30.0,46.0,67.0,60.0,64782,2582
25019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25021,1633.0,1326.0,1398.0,1202.0,925.0,590.0,436.0,330.0,200.0,105.0,103.0,69.0,80.0,85.0,132.0,131.0,144.0,141.0,117.0,123.0,134.0,135.0,115.0,155.0,206.0,197.0,269.0,311.0,293.0,384.0,522.0,706.0,971.0,1098.0,1067.0,1984.0,2389.0,2704.0,25.0,54.0,116.0,205.0,135.0,100.0,84.0,55.0,41.0,44.0,23.0,26.0,19.0,10.0,20.0,9.0,10.0,10.0,11.0,0.0,7.0,12.0,6.0,8.0,16.0,12.0,13.0,9.0,10.0,11.0,10.0,14.0,22.0,10.0,19.0,17.0,19.0,31.0,22910,1243
80025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25023,1218.0,989.0,1265.0,1264.0,977.0,898.0,585.0,427.0,269.0,150.0,109.0,66.0,72.0,61.0,53.0,84.0,70.0,96.0,90.0,124.0,111.0,139.0,81.0,156.0,162.0,123.0,265.0,268.0,401.0,494.0,496.0,568.0,696.0,790.0,878.0,1647.0,2022.0,2329.0,8.0,43.0,54.0,107.0,100.0,72.0,71.0,46.0,47.0,40.0,33.0,20.0,19.0,7.0,11.0,16.0,8.0,9.0,9.0,3.0,13.0,4.0,6.0,3.0,11.0,7.0,9.0,4.0,22.0,18.0,17.0,13.0,15.0,17.0,10.0,19.0,23.0,21.0,20493,955
25025,3137.0,2583.0,3139.0,3117.0,2062.0,1569.0,979.0,723.0,455.0,354.0,260.0,193.0,204.0,195.0,286.0,292.0,261.0,403.0,433.0,516.0,553.0,502.0,407.0,507.0,544.0,503.0,694.0,626.0,753.0,1096.0,1505.0,1508.0,2202.0,2023.0,1932.0,3529.0,3941.0,4195.0,26.0,53.0,109.0,203.0,178.0,134.0,75.0,49.0,41.0,55.0,20.0,30.0,31.0,4.0,10.0,17.0,11.0,11.0,16.0,3.0,17.0,14.0,3.0,6.0,12.0,6.0,8.0,3.0,11.0,12.0,13.0,12.0,12.0,19.0,15.0,34.0,23.0,16.0,48181,1312
90025,8.0,30.0,108.0,81.0,49.0,35.0,35.0,70.0,106.0,39.0,59.0,65.0,46.0,55.0,105.0,114.0,194.0,188.0,141.0,131.0,114.0,159.0,163.0,143.0,146.0,127.0,267.0,250.0,288.0,470.0,594.0,642.0,1118.0,1222.0,1078.0,1452.0,1724.0,1596.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13212,6
25027,1176.0,977.0,1390.0,1415.0,1766.0,1409.0,1386.0,1023.0,489.0,362.0,237.0,177.0,160.0,108.0,147.0,160.0,189.0,200.0,161.0,164.0,165.0,175.0,156.0,215.0,243.0,251.0,336.0,385.0,390.0,565.0,917.0,1277.0,1995.0,2249.0,1989.0,3410.0,4082.0,3909.0,17.0,24.0,51.0,91.0,109.0,128.0,134.0,113.0,86.0,67.0,43.0,34.0,23.0,17.0,21.0,10.0,10.0,13.0,9.0,7.0,29.0,17.0,6.0,14.0,13.0,12.0,22.0,7.0,15.0,15.0,18.0,19.0,18.0,23.0,33.0,43.0,41.0,45.0,35805,1397
26001,0.0,0.0,2.0,5.0,1.0,0.0,2.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,3.0,6.0,31.0,35.0,49.0,81.0,38.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,322,13
26003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,23.0,41.0,17.0,16.0,19.0,31.0,34.0,28.0,15.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,280,2
26005,11.0,15.0,24.0,34.0,49.0,30.0,42.0,31.0,18.0,19.0,10.0,14.0,6.0,28.0,40.0,44.0,50.0,33.0,24.0,42.0,19.0,37.0,43.0,31.0,35.0,36.0,50.0,86.0,139.0,161.0,302.0,438.0,655.0,752.0,522.0,626.0,459.0,400.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,13.0,7.0,3.0,12.0,5355,55
26007,0.0,1.0,3.0,63.0,22.0,5.0,4.0,3.0,0.0,11.0,2.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,7.0,9.0,0.0,0.0,6.0,0.0,28.0,31.0,86.0,155.0,185.0,190.0,137.0,99.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,1063,23
26009,5.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,2.0,4.0,6.0,2.0,5.0,1.0,10.0,2.0,7.0,3.0,2.0,4.0,1.0,8.0,13.0,23.0,28.0,46.0,70.0,65.0,89.0,84.0,35.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,566,8
26011,3.0,1.0,7.0,8.0,14.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,4.0,11.0,2.0,3.0,1.0,3.0,8.0,6.0,4.0,20.0,30.0,74.0,94.0,116.0,70.0,47.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,5.0,4.0,0.0,567,23
26013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,17.0,15.0,11.0,10.0,14.0,45.0,65.0,111.0,86.0,79.0,38.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,2.0,2.0,539,28
26015,7.0,3.0,15.0,13.0,12.0,12.0,7.0,6.0,4.0,8.0,4.0,2.0,3.0,15.0,20.0,18.0,19.0,3.0,9.0,17.0,3.0,12.0,13.0,32.0,15.0,34.0,41.0,67.0,101.0,111.0,177.0,236.0,308.0,360.0,399.0,336.0,198.0,101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,7.0,5.0,2741,28
26017,27.0,31.0,30.0,46.0,52.0,34.0,49.0,43.0,27.0,31.0,6.0,2.0,8.0,17.0,24.0,41.0,42.0,32.0,78.0,84.0,60.0,39.0,67.0,33.0,53.0,50.0,45.0,51.0,119.0,126.0,255.0,482.0,762.0,788.0,744.0,591.0,440.0,409.0,0.0,0.0,2.0,0.0,5.0,3.0,6.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,7.0,3.0,3.0,12.0,1.0,10.0,28.0,22.0,23.0,5818,164
26019,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,4.0,7.0,7.0,0.0,0.0,8.0,3.0,7.0,11.0,6.0,6.0,10.0,5.0,7.0,13.0,11.0,30.0,31.0,48.0,71.0,104.0,102.0,72.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,7.0,607,19
26021,113.0,63.0,75.0,64.0,85.0,101.0,122.0,89.0,40.0,50.0,20.0,30.0,13.0,53.0,82.0,98.0,106.0,79.0,74.0,96.0,64.0,76.0,72.0,64.0,55.0,93.0,80.0,138.0,213.0,301.0,376.0,556.0,841.0,1182.0,1067.0,855.0,730.0,517.0,1.0,2.0,5.0,4.0,6.0,4.0,6.0,14.0,7.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,6.0,7.0,9.0,4.0,9.0,12.0,22.0,17.0,8733,166
26023,10.0,18.0,10.0,14.0,19.0,13.0,17.0,8.0,20.0,24.0,11.0,86.0,5.0,5.0,7.0,26.0,13.0,21.0,37.0,15.0,20.0,63.0,42.0,41.0,23.0,51.0,38.0,39.0,71.0,82.0,124.0,230.0,315.0,433.0,297.0,257.0,215.0,183.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,5.0,7.0,3.0,11.0,6.0,10.0,2903,57
26025,37.0,44.0,71.0,62.0,49.0,26.0,41.0,47.0,33.0,56.0,18.0,19.0,20.0,35.0,49.0,44.0,37.0,49.0,52.0,46.0,38.0,85.0,112.0,60.0,92.0,135.0,227.0,241.0,367.0,507.0,576.0,737.0,730.0,567.0,605.0,628.0,493.0,460.0,1.0,0.0,5.0,5.0,5.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,5.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,15.0,3.0,11.0,18.0,12.0,9.0,10.0,18.0,21.0,7495,169
26027,10.0,9.0,12.0,4.0,7.0,10.0,12.0,23.0,8.0,15.0,4.0,7.0,13.0,26.0,26.0,29.0,43.0,32.0,30.0,39.0,22.0,21.0,28.0,36.0,48.0,65.0,57.0,53.0,116.0,139.0,159.0,209.0,283.0,331.0,245.0,278.0,273.0,220.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,5.0,3.0,2942,39
