fips,65yrs,minority,black,hispanic,population,perc_65yrs,perc_minority,perc_black,perc_hispanic,poverty,perc_poverty,income,risk_flu,perc_rural_pop,perc_urban_pop
30101,921,488,46,209,4736,0.194468,0.103041,0.009713,0.044130,640,15.100000,46326,-0.677060,43.000000,57.000000
30103,201,45,0,29,696,0.288793,0.064655,0.000000,0.041667,77,11.400000,50774,-0.951980,100.000000,0.000000
30105,1756,1001,37,209,7396,0.237426,0.135343,0.005003,0.028259,1007,13.700000,48390,-0.866970,55.200000,44.800000
30107,541,154,11,100,2126,0.254468,0.072437,0.005174,0.047037,411,19.000000,38449,-0.876140,100.000000,0.000000
30109,250,33,4,36,969,0.257998,0.034056,0.004128,0.037152,121,12.000000,49532,-0.958710,100.000000,0.000000
30111,28085,15365,1228,9409,161300,0.174117,0.095257,0.007613,0.058332,17150,10.900000,59975,-0.327630,16.700000,83.300000
31001,5916,1661,408,3450,31363,0.188630,0.052960,0.013009,0.110002,3558,11.800000,55167,-0.466920,22.500000,77.500000
31003,1515,134,23,215,6298,0.240553,0.021277,0.003652,0.034138,788,12.600000,55371,-0.900550,100.000000,0.000000
31005,99,13,0,20,463,0.213823,0.028078,0.000000,0.043197,60,12.900000,46862,-1.047310,100.000000,0.000000
31007,179,18,10,43,745,0.240268,0.024161,0.013423,0.057718,91,12.500000,53865,-1.047310,100.000000,0.000000
31009,125,8,2,7,465,0.268817,0.017204,0.004301,0.015054,77,16.200000,44467,-1.047310,100.000000,0.000000
31011,1216,102,26,114,5192,0.234206,0.019646,0.005008,0.021957,470,9.200000,51911,-0.904210,100.000000,0.000000
31013,2084,971,116,1396,10783,0.193267,0.090049,0.010758,0.129463,1454,13.700000,57952,-0.850050,25.000000,75.000000
31015,595,67,2,48,1919,0.310057,0.034914,0.001042,0.025013,264,13.900000,42431,-1.008150,100.000000,0.000000
31017,798,86,14,80,2955,0.270051,0.029103,0.004738,0.027073,369,12.500000,46191,-1.014910,100.000000,0.000000
31019,7473,2485,602,4634,49659,0.150486,0.050041,0.012123,0.093316,5068,10.700000,59193,-0.535910,32.300000,67.700000
31021,1573,340,44,223,6459,0.243536,0.052640,0.006812,0.034525,688,10.800000,57548,-0.833780,100.000000,0.000000
31023,1708,210,50,358,8016,0.213074,0.026198,0.006238,0.044661,717,9.100000,57208,-0.846290,65.700000,34.300000
31025,4756,985,198,966,26248,0.181195,0.037527,0.007543,0.036803,1898,7.400000,75177,-0.728800,73.000000,27.000000
31027,1850,178,28,205,8402,0.220186,0.021185,0.003333,0.024399,720,8.700000,64570,-0.759500,100.000000,0.000000
31029,834,89,28,579,3924,0.212538,0.022681,0.007136,0.147554,370,9.500000,54866,-0.972680,100.000000,0.000000
31031,1260,622,26,186,5689,0.221480,0.109334,0.004570,0.032695,693,12.200000,49782,-0.823110,52.500000,47.500000
31033,1834,404,65,701,8910,0.205836,0.045342,0.007295,0.078676,1035,11.300000,53132,-0.964720,36.300000,63.700000
31035,1268,210,31,556,6203,0.204417,0.033855,0.004998,0.089634,671,11.000000,56259,-0.821250,100.000000,0.000000
31037,1482,1326,626,4895,10709,0.138388,0.123821,0.058456,0.457092,1120,10.400000,55787,-0.668920,40.500000,59.500000
31039,1978,281,47,914,8846,0.223604,0.031766,0.005313,0.103324,778,8.900000,59219,-0.882100,65.200000,34.800000
31041,2451,285,62,376,10777,0.227429,0.026445,0.005753,0.034889,1274,12.000000,49995,-0.924890,67.700000,32.300000
31043,2786,3545,1350,7870,20026,0.139119,0.177020,0.067412,0.392989,2455,12.400000,55522,-0.606830,21.100000,78.900000
31045,1636,905,157,494,8589,0.190476,0.105367,0.018279,0.057515,1360,17.100000,47487,-0.911910,39.900000,60.100000
31047,4050,2819,1709,7984,23595,0.171647,0.119474,0.072431,0.338377,2824,12.100000,56818,-0.571390,26.700000,73.300000
31049,420,64,3,139,1794,0.234114,0.035674,0.001672,0.077480,214,11.800000,47097,-0.985280,100.000000,0.000000
31051,1167,210,46,829,5636,0.207062,0.037260,0.008162,0.147090,544,9.700000,54635,-0.879480,100.000000,0.000000
31053,7097,2122,469,5150,36565,0.194093,0.058034,0.012826,0.140845,3484,9.800000,51682,-0.676860,25.100000,74.900000
31055,76770,114086,65505,73944,571327,0.134371,0.199686,0.114654,0.129425,64276,11.600000,64580,-0.296160,2.200000,97.800000
31057,443,75,9,125,1693,0.261666,0.044300,0.005316,0.073833,245,14.000000,48574,-1.047310,100.000000,0.000000
31059,1264,189,52,212,5462,0.231417,0.034603,0.009520,0.038814,474,8.900000,56697,-0.936690,100.000000,0.000000
31061,843,80,12,72,2979,0.282981,0.026855,0.004028,0.024169,398,13.400000,48778,-0.918420,100.000000,0.000000
31063,635,71,13,83,2627,0.241721,0.027027,0.004949,0.031595,351,14.200000,43650,-0.940290,100.000000,0.000000
31065,1185,140,25,228,4676,0.253422,0.029940,0.005346,0.048760,579,12.600000,49685,-0.938810,100.000000,0.000000
31067,4548,787,182,619,21513,0.211407,0.036583,0.008460,0.028773,2364,11.200000,49931,-0.735710,44.400000,55.600000
31069,532,61,6,101,1837,0.289603,0.033206,0.003266,0.054981,283,15.100000,39192,-0.627043,100.000000,0.000000
31073,487,67,16,118,1990,0.244724,0.033668,0.008040,0.059296,178,9.100000,59722,-0.908090,100.000000,0.000000
31077,597,37,16,54,2356,0.253396,0.015705,0.006791,0.022920,294,12.800000,45221,-0.970970,100.000000,0.000000
31079,9263,5723,2329,17811,61353,0.150979,0.093280,0.037961,0.290304,7839,13.000000,53792,-0.558160,14.600000,85.400000
31081,1904,219,44,366,9324,0.204204,0.023488,0.004719,0.039254,593,6.500000,60608,-0.835430,51.100000,48.900000
31083,923,67,8,76,3380,0.273077,0.019822,0.002367,0.022485,371,11.100000,49321,-1.047310,100.000000,0.000000
31087,731,61,7,94,2762,0.264663,0.022085,0.002534,0.034033,424,15.300000,43880,-0.965530,100.000000,0.000000
31089,2214,282,45,553,10067,0.219926,0.028012,0.004470,0.054932,1210,12.100000,55965,-0.864890,64.700000,35.300000
31093,1395,172,35,151,6445,0.216447,0.026687,0.005431,0.023429,650,10.200000,52292,-0.800740,100.000000,0.000000
31095,1724,204,42,350,7046,0.244678,0.028953,0.005961,0.049674,821,11.800000,47075,-0.930470,48.200000,51.800000
31097,965,538,333,521,5071,0.190298,0.106093,0.065668,0.102741,563,13.800000,52401,-0.908940,100.000000,0.000000
31099,1287,175,23,424,6495,0.198152,0.026944,0.003541,0.065281,591,9.200000,64456,-0.789080,54.600000,45.400000
31101,2177,341,90,625,8034,0.270973,0.042445,0.011202,0.077794,949,11.900000,52086,-0.860990,47.100000,52.900000
31105,905,239,14,338,3632,0.249174,0.065804,0.003855,0.093062,443,12.500000,46986,-0.982100,100.000000,0.000000
31107,2115,1108,33,279,8332,0.253841,0.132981,0.003961,0.033485,1098,13.400000,47906,-0.850530,100.000000,0.000000
31109,45902,41984,13693,23567,319090,0.143853,0.131574,0.042913,0.073857,37583,12.400000,58618,-0.402580,8.300000,91.700000
31111,7012,1719,462,3184,34914,0.200836,0.049235,0.013233,0.091196,3472,10.100000,56803,-0.713760,30.500000,69.500000
31113,169,21,1,28,748,0.225936,0.028075,0.001337,0.037433,69,9.300000,55531,-1.035170,100.000000,0.000000
31117,119,8,2,7,494,0.240891,0.016194,0.004049,0.014170,57,11.600000,53207,-1.047310,100.000000,0.000000
31119,5693,2592,602,5530,35099,0.162198,0.073848,0.017151,0.157554,3992,11.700000,55226,-0.567520,27.900000,72.100000
31121,1608,278,38,390,7755,0.207350,0.035848,0.004900,0.050290,811,10.700000,56493,-0.741960,58.900000,41.100000
31123,1005,205,20,706,4642,0.216502,0.044162,0.004308,0.152090,669,14.500000,49151,-0.939740,100.000000,0.000000
31125,767,97,19,108,3519,0.217960,0.027565,0.005399,0.030691,401,11.700000,47279,-0.905740,100.000000,0.000000
31127,1419,296,98,197,6972,0.203528,0.042456,0.014056,0.028256,824,12.700000,52069,-0.937710,52.100000,47.900000
31129,1129,150,13,126,4148,0.272179,0.036162,0.003134,0.030376,455,11.000000,46954,-0.964480,100.000000,0.000000
31131,3166,678,161,1371,16012,0.197727,0.042343,0.010055,0.085623,1464,9.400000,60734,-0.703880,55.100000,44.900000
31133,750,74,15,50,2613,0.287026,0.028320,0.005741,0.019135,357,13.800000,45487,-0.981200,100.000000,0.000000
31135,686,69,22,126,2891,0.237288,0.023867,0.007610,0.043584,297,10.300000,57251,-0.975460,100.000000,0.000000
31137,1913,274,35,527,9034,0.211756,0.030330,0.003874,0.058335,828,9.500000,59003,-0.870850,41.900000,58.100000
31139,1403,178,42,162,7148,0.196279,0.024902,0.005876,0.022664,690,9.800000,57367,-0.872240,100.000000,0.000000
31141,5905,1699,434,6821,33470,0.176427,0.050762,0.012967,0.203794,2789,8.500000,63656,-0.639030,31.400000,68.600000
31143,1232,139,19,322,5213,0.236332,0.026664,0.003645,0.061769,441,8.500000,59815,-0.807220,100.000000,0.000000
31145,2259,425,135,603,10724,0.210649,0.039631,0.012589,0.056229,1135,11.000000,49034,-0.894720,31.600000,68.400000
31147,1957,552,37,146,7865,0.248824,0.070184,0.004704,0.018563,1004,13.000000,47573,-0.977620,50.600000,49.400000
31149,362,30,4,26,1357,0.266765,0.022108,0.002948,0.019160,194,14.600000,48260,-1.047280,100.000000,0.000000
31151,2188,1239,256,3777,14224,0.153825,0.087106,0.017998,0.265537,1649,12.400000,54569,-0.738900,51.100000,48.900000
31153,22662,20912,8209,18861,187196,0.121060,0.111712,0.043852,0.100755,10399,5.700000,79358,-0.445120,5.300000,94.700000
31155,4083,656,125,518,21578,0.189221,0.030401,0.005793,0.024006,1637,7.800000,67897,-0.706660,66.500000,33.500000
31157,6988,2614,445,8605,35618,0.196193,0.073390,0.012494,0.241591,5021,14.300000,50247,-0.766420,29.800000,70.200000
31159,2969,564,131,452,17284,0.171777,0.032631,0.007579,0.026151,1155,7.200000,71024,-0.780350,60.400000,39.600000
31161,1401,840,20,318,5246,0.267061,0.160122,0.003812,0.060618,834,16.500000,43819,-1.013200,100.000000,0.000000
31163,842,53,10,67,3001,0.280573,0.017661,0.003332,0.022326,417,14.000000,47499,-0.858470,100.000000,0.000000
31165,356,50,4,62,1166,0.305317,0.042882,0.003431,0.053173,198,16.700000,50861,-1.047310,100.000000,0.000000
31167,1109,208,57,335,5920,0.187331,0.035135,0.009628,0.056588,446,7.500000,66228,-0.927750,73.500000,26.500000
31169,1278,137,21,156,5003,0.255447,0.027384,0.004197,0.031181,528,10.800000,51299,-1.014880,100.000000,0.000000
31173,854,4530,36,450,7224,0.118217,0.627076,0.004983,0.062292,1725,23.900000,45405,-0.970210,100.000000,0.000000
31175,1073,93,17,143,4158,0.258057,0.022367,0.004089,0.034392,511,12.400000,48604,-0.965290,100.000000,0.000000
31177,3863,652,170,617,20729,0.186357,0.031454,0.008201,0.029765,1423,6.900000,77838,-0.733460,61.200000,38.800000
31179,1566,452,164,615,9385,0.166862,0.048162,0.017475,0.065530,1177,13.900000,55970,-0.821380,42.100000,57.900000
31181,816,136,18,190,3487,0.234012,0.039002,0.005162,0.054488,450,13.200000,45058,-0.954820,100.000000,0.000000
31185,2860,667,220,718,13679,0.209080,0.048761,0.016083,0.052489,1255,9.700000,61478,-0.769690,44.100000,55.900000
32001,4759,3970,634,3606,24909,0.191055,0.159380,0.025453,0.144767,2756,11.400000,58429,-0.704720,34.700000,65.300000
32003,342659,690708,295948,717278,2266715,0.151170,0.304718,0.130563,0.316439,307977,14.000000,57155,-0.168590,1.300000,98.700000
32005,14501,4113,478,6447,48905,0.296514,0.084102,0.009774,0.131827,3457,7.200000,70495,-0.449080,31.600000,68.400000
32007,6220,6278,696,13018,52778,0.117852,0.118951,0.013187,0.246656,4276,8.300000,79134,-0.608250,37.900000,62.100000
32009,312,132,30,168,873,0.357388,0.151203,0.034364,0.192440,119,14.400000,50179,-1.024440,100.000000,0.000000
32011,332,166,25,268,2029,0.163627,0.081814,0.012321,0.132085,189,9.500000,70036,-1.011270,100.000000,0.000000
32013,2427,1727,181,4636,16831,0.144198,0.102608,0.010754,0.275444,1977,11.900000,72873,-0.805550,37.900000,62.100000
32015,885,603,53,1281,5532,0.159978,0.109002,0.009581,0.231562,616,11.100000,79278,-0.972220,39.000000,61.000000
32017,1311,452,171,405,5183,0.252942,0.087208,0.032992,0.078140,655,13.400000,55504,-0.864140,100.000000,0.000000
32019,12191,6103,826,10397,57510,0.211981,0.106121,0.014363,0.180786,5803,10.500000,59732,-0.562080,36.900000,63.100000
32021,1145,1416,214,594,4505,0.254162,0.314317,0.047503,0.131853,941,21.100000,44438,-0.976850,31.900000,68.100000
32023,14096,5333,1724,7131,46523,0.302990,0.114631,0.037057,0.153279,6725,15.200000,47031,-0.718020,35.300000,64.700000
32027,1103,965,309,1668,6725,0.164015,0.143494,0.045948,0.248030,889,18.300000,42522,-0.834690,100.000000,0.000000
32029,1327,374,71,330,4123,0.321853,0.090711,0.017220,0.080039,306,7.600000,68236,-1.018940,92.600000,7.400000
32031,79377,72541,13136,117884,471519,0.168343,0.153845,0.027859,0.250009,47627,10.400000,63636,-0.281940,4.300000,95.700000
32033,1754,1382,490,1600,9580,0.183090,0.144259,0.051148,0.167015,1082,13.300000,58942,-0.762730,53.300000,46.700000
32510,11573,6341,1317,13889,55916,0.206971,0.113402,0.023553,0.248390,5952,11.300000,56382,-0.454250,4.800000,95.200000
33001,13976,2273,416,1096,61303,0.227982,0.037078,0.006786,0.017878,4149,6.900000,64777,-0.628440,66.300000,33.700000
33003,14167,1499,320,802,48910,0.289654,0.030648,0.006543,0.016397,4358,9.000000,59413,-0.713640,90.200000,9.800000
33005,15734,3463,650,1505,76085,0.206795,0.045515,0.008543,0.019781,7307,10.200000,60251,-0.729560,65.000000,35.000000
33007,7646,1131,281,600,31563,0.242246,0.035833,0.008903,0.019010,3828,13.100000,44259,-0.845920,66.200000,33.800000
33009,19181,6731,1156,2279,89886,0.213393,0.074884,0.012861,0.025354,7427,9.000000,65163,-0.622330,68.700000,31.300000
33011,67650,42111,13231,30369,417025,0.162220,0.100980,0.031727,0.072823,30147,7.400000,78714,-0.322540,21.200000,78.800000
33013,28273,9043,2652,3459,151391,0.186755,0.059733,0.017518,0.022848,10149,7.000000,74351,-0.516360,54.600000,45.400000
33015,57533,15820,3435,10117,309769,0.185729,0.051070,0.011089,0.032660,16270,5.300000,93645,-0.367130,24.900000,75.100000
33017,20173,9818,1870,3622,130633,0.154425,0.075157,0.014315,0.027727,11673,9.700000,69919,-0.474610,32.400000,67.600000
33019,9531,1725,360,740,43146,0.220901,0.039981,0.008344,0.017151,4768,11.200000,60034,-0.755350,64.200000,35.800000
34001,49027,75687,45181,51129,263670,0.185941,0.287052,0.171354,0.193913,33167,12.800000,60826,-0.568470,12.700000,87.300000
34003,164668,252900,68531,195997,932202,0.176644,0.271293,0.073515,0.210252,63403,6.800000,100181,-0.202530,0.100000,99.900000
34005,77365,120863,81515,38006,445349,0.173718,0.271389,0.183036,0.085340,26786,6.200000,84470,-0.384620,6.700000,93.300000
34007,81530,156934,109542,89046,506471,0.160977,0.309858,0.216285,0.175817,64417,12.900000,67135,-0.329440,1.600000,98.400000
34009,25166,7592,4453,7452,92039,0.273428,0.082487,0.048382,0.080966,9325,10.300000,62175,-0.735330,17.500000,82.500000
34011,23392,42257,32814,47569,149527,0.156440,0.282604,0.219452,0.318130,21430,15.200000,51790,-0.542690,23.000000,77.000000
34013,111102,408458,334761,190013,798975,0.139056,0.511228,0.418988,0.237821,116246,14.900000,62875,-0.204790,0.000000,100.000000
34015,47572,49504,32802,19500,291636,0.163121,0.169746,0.112476,0.066864,21869,7.600000,81315,-0.384300,8.300000,91.700000
34017,81907,237196,99393,286981,672391,0.121815,0.352765,0.147820,0.426807,95704,14.300000,73337,-0.244280,0.000000,100.000000
34019,24086,11218,3378,8694,124371,0.193663,0.090198,0.027161,0.069904,5317,4.400000,112335,-0.186040,49.900000,50.100000
34021,57487,135003,78948,67824,367430,0.156457,0.367425,0.214865,0.184590,38279,10.900000,79979,-0.292250,3.500000,96.500000
34023,127763,329204,98599,182108,825062,0.154853,0.399005,0.119505,0.220720,65823,8.200000,87666,-0.189300,0.700000,99.300000
34025,112498,94344,46223,68930,618795,0.181802,0.152464,0.074698,0.111394,41380,6.700000,99223,-0.184520,3.700000,96.300000
34027,86486,83305,18825,68147,491845,0.175840,0.169372,0.038274,0.138554,22980,4.700000,112396,-0.251650,6.800000,93.200000
34029,138328,44058,21851,57818,607186,0.227818,0.072561,0.035987,0.095223,57366,9.700000,68483,-0.292330,2.900000,97.100000
34031,75180,125952,74827,215329,501826,0.149813,0.250987,0.149109,0.429091,67374,13.600000,71959,-0.357590,2.400000,97.600000
34033,11871,11813,9238,6088,62385,0.190286,0.189356,0.148080,0.097588,6891,11.200000,64524,-0.615510,45.300000,54.700000
34035,53188,104851,34660,50061,328934,0.161698,0.318760,0.105371,0.152192,16112,4.900000,119731,-0.250420,5.800000,94.200000
34037,25240,9467,3733,12904,140488,0.179659,0.067387,0.026572,0.091851,7233,5.200000,92284,-0.435020,39.800000,60.200000
34039,81967,181393,132163,182552,556341,0.147332,0.326046,0.237558,0.328130,43279,7.800000,80737,-0.223330,0.000000,100.000000
34041,19712,11387,6020,10696,105267,0.187257,0.108173,0.057188,0.101608,7006,6.700000,77571,-0.322270,37.600000,62.400000
35001,114902,109228,24133,341627,679121,0.169192,0.160837,0.035536,0.503043,109959,16.500000,51372,-0.224160,4.200000,95.800000
35003,1526,284,28,670,3527,0.432662,0.080522,0.007939,0.189963,827,23.300000,34777,-0.897500,100.000000,0.000000
35005,10434,5258,1573,37376,64615,0.161480,0.081374,0.024344,0.578442,11872,18.900000,43527,-0.453460,24.200000,75.800000
35006,4469,12884,389,10261,26675,0.167535,0.482999,0.014583,0.384667,6910,28.600000,38097,-0.649530,55.300000,44.700000
35007,3267,828,113,5876,11941,0.273595,0.069341,0.009463,0.492086,2315,19.800000,41592,-0.674630,52.400000,47.600000
35009,6290,7047,3402,21255,48954,0.128488,0.143951,0.069494,0.434183,8239,17.200000,47202,-0.581280,14.100000,85.900000
35011,501,138,16,803,1748,0.286613,0.078947,0.009153,0.459382,361,20.400000,35087,-0.873490,100.000000,0.000000
35013,35414,17827,5272,150033,218195,0.162304,0.081702,0.024162,0.687610,52914,24.900000,38409,-0.304660,19.300000,80.700000
35015,8535,4256,1176,29548,58460,0.145997,0.072802,0.020116,0.505440,8981,15.700000,58320,-0.336950,20.900000,79.100000
35017,7720,1946,370,13608,26998,0.285947,0.072079,0.013705,0.504037,5535,20.700000,38341,-0.447310,42.400000,57.600000
35019,853,414,105,3382,4300,0.198372,0.096279,0.024419,0.786512,915,24.300000,29515,-0.423980,44.100000,55.900000
35021,245,32,4,293,625,0.392000,0.051200,0.006400,0.468800,109,16.700000,37544,-0.971290,100.000000,0.000000
35023,943,230,77,2434,4198,0.224631,0.054788,0.018342,0.579800,1070,25.700000,39882,-0.745750,100.000000,0.000000
35025,8076,6176,3055,42705,71070,0.113634,0.086900,0.042986,0.600886,10813,16.100000,51656,-0.439010,21.000000,79.000000
35027,5717,1585,211,6727,19572,0.292101,0.080983,0.010781,0.343705,3166,16.400000,45095,-0.681320,53.200000,46.800000
35028,3503,2343,268,3574,19369,0.180856,0.120966,0.013837,0.184522,733,3.900000,124947,-0.549430,11.200000,88.800000
35029,5032,1755,450,16096,23709,0.212240,0.074023,0.018980,0.678898,6364,27.200000,30570,-0.608340,40.600000,59.400000
35031,9200,59764,465,10148,71367,0.128911,0.837418,0.006516,0.142195,23092,32.300000,33976,-0.583680,57.400000,42.600000
35033,1307,307,51,3672,4521,0.289095,0.067905,0.011281,0.812210,1053,23.500000,34491,-0.876850,100.000000,0.000000
35035,11687,11687,2809,26034,67490,0.173166,0.173166,0.041621,0.385746,13074,20.300000,42701,-0.556440,29.600000,70.400000
35037,2122,749,186,3797,8253,0.257119,0.090755,0.022537,0.460075,1975,24.100000,33085,-0.514510,41.600000,58.400000
35039,7814,9096,340,27668,38921,0.200766,0.233704,0.008736,0.710876,8498,22.000000,41511,-0.475210,49.800000,50.200000
35041,2715,1711,530,8000,18500,0.146757,0.092486,0.028649,0.432432,3979,22.600000,41700,-0.680340,36.500000,63.500000
35043,27090,31951,4009,58613,146748,0.184602,0.217727,0.027319,0.399413,18215,12.600000,57036,-0.383210,17.100000,82.900000
35045,19397,56929,975,25534,123958,0.156480,0.459260,0.007866,0.205989,28486,23.100000,46578,-0.422630,33.700000,66.300000
35047,6167,2475,570,21162,27277,0.226088,0.090736,0.020897,0.775818,7479,28.200000,35292,-0.535690,46.900000,53.100000
35049,38106,14090,1800,76529,150358,0.253435,0.093710,0.011971,0.508979,17972,12.200000,60187,-0.248680,25.200000,74.800000
